Very funny.,F
"But, also pretty original which was nice.",F
"
"
What kinds of movies do you like?,R
I like a romantic comedies.,F
What about romantic comedy do you like?,R
"I like when it makes me laugh, and also the romance story line.",F
I like movies with a happy ever after.,F
"Awesome, Can you name a romantic comedy that you liked?",R
I liked Bridesmaids.,F
"And, why did you like Bridesmaids?",R
"It was funny and there was also some romance in it, so it was perfect.",F
"OK, well how about a movie you did not like?",R
I didn't really like Crazy Stupid Love.,F
What about these kinds of movie did you not like?,R
It was just a bit boring and not very funny.,F
"alright, have you seen To All the Boys I've Loved Before",R
"Yes, I've seen it.",F
What is it about this movie did you like?,R
I thought that the actors were very good and it was interesting.,F
"Had a good storyline, and it was really romantic but also funny in parts.",F
"
"
I'd like to discuss your movie preferences.,R
Okay.,F
I generally prefer comedies.,F
what do you like about comedies?,R
"nice, so you think they are good distractions?",R
Yeah.,F
Yeah.,F
"In moderation, they are.",F
can you name a comedy that you really liked?,R
"Yeah, Superbad.",F
what did you like about it?,R
I like the acting the actors that were in it.,F
what kind of movies you dislike?,R
Let's say action movies.,R
Just because they're typically a little too over the top for me until I become immersed in it.,F
can you name a movie that you did not like?,R
Not off the top of my head.,F
have you seen the grinch?,R
"Yeah, like years and years ago.",F
did you like it?,R
I liked it at the time.,F
I definitely liked it.,F
what did you like about this movie?,R
That was funny.,F
I'm pretty sure it was the one with Jim Carrey in it.,F
He played the good Grinch.,F
"
"
What type of movies do you enjoy?,R
"From time to time, I really like to watch some indie films.",F
What appeals to you with these type of movies?,R
They usually have off pitch stories and interesting characters.,F
"So, it's kind of off the beaten path.",F
Is there a specific movie you enjoy from this genre?,R
One that comes to mind is Oldboy.,F
What did you like about this movie?,R
It was really It was really crazy.,F
"I mean, just there's a lot of crazy things that happen in it.",F
And the you know It was just a really intriguing story.,F
Are there any type of movies that you don't enjoy?,R
"Yeah, I'm not a huge fun of of live action family movies.",F
What about these movies is unappealing?,R
They're usually just too silly for me to take seriously.,F
"I You know, the plots are usually one-dimensional.",F
Is there a specific movie that you heavily dislike?,R
A movie that I heavily dislike?,R
Let me think for a minute.,R
I think something like,F
Like Beauty and the Beast.,F
What do you dislike about this movie?,R
I I thought it was not a good remake of the original animation.,F
I thought the I thought the It just uses so much CG that it just might as well be animated.,F
"And if you're going to animate it, you may as well watch the original movie.",F
Have you seen Murder on the Orient Express,R
"I have not seen that, but I have heard of it.",F
Have you seen The Matrix,R
"Yeah, I've definitely seen The Matrix.",F
What did you enjoy or not enjoy about this movie?,R
"When I originally saw it, I really liked the kind of the world the world-building that was created.",F
"Like like, you know, there's this whole world beneath our world.",F
"There's the whole matrix, right?",R
"There's reality, and then there's the matrix.",F
I really liked how they explored that topic.,F
Thank you for your help and have a wonderful day!,F
"
"
What type of movies do you enjoy?,R
action,F
Is there a specific movie you enjoy from this genre?,R
"Yes, there's many actually.",F
I like The Day After Tomorrow,F
What did you like about this movie?,R
"It was suspenseful, had a lot of action in it, a lot of death.",F
It was dark.,F
Are there any type of movies that you don't enjoy?,R
"Yes, I'm not into Disney movies per say.",F
"Kid movies, I don't like.",F
What about these movies is unappealing?,R
For me at my age they're kind of boring.,F
They don't relate to me.,F
Is there a specific movie that you heavily dislike?,R
"Yeah The Lion King, I don't like that movie.",F
boring,F
What do you dislike about this movie?,R
Boring.,F
Have you seen the shawshank redemption,R
I have.,F
What did you enjoy or not enjoy about this movie?,R
I enjoyed that movie about an innocent man that goes to prison.,F
Thank you for your help and have a wonderful day!,F
"
"
Do you like movies like The Hunger Games?,R
"Yes, I do.",F
Ok. What is it about this type of movie that you like?,R
I like that it has a lot of action.,F
so do you like action movies like jason bourne?,R
I do like action movies.,F
I'm actually not a huge fan of the the Bourne series.,F
Ok. What is it about this type of series that you dislike?,R
"I think I actually dislike kind of the seriousness of them, and also they're really long, and they tend to have a lot of aspects to them that if you're not paying super close attention to, you kind of miss them.",F
